Bases	Contigs	Depth	N50
115773880	7	21.13	5258963
115842511	7	21.14	5258963
115937965	7	21.16	5258963
116082414	7	21.18	5258963
116117816	7	21.19	5258963
116207567	7	21.21	5258963
116271643	7	21.22	5258963
116347596	7	21.23	5258963
116452661	7	21.25	5258963
116521163	7	21.26	5258963
116644820	7	21.29	5258963
116668802	7	21.29	5258963
116876224	7	21.33	5258963
116957886	7	21.34	5258963
117120899	7	21.37	5258963
117195273	7	21.39	5258963
117322548	7	21.41	5258963
117529380	7	21.45	5258963
117561481	7	21.45	5258963
117717375	7	21.48	5258963
117835383	7	21.50	5258963
118055768	7	21.54	5258963
118186852	7	21.57	5258963
118186852	7	21.57	5258963
118294514	7	21.59	5258963
118392514	7	21.60	5258963
118392514	7	21.60	5258963
118580803	7	21.64	5258963
118751145	7	21.67	5258963
118919077	7	21.70	5258963
119013232	7	21.72	5258963
119152194	7	21.74	5258963
119327005	7	21.78	5258963
119440230	7	21.80	5258963
119687348	7	21.84	5258963
119873018	7	21.87	5258963
119938670	7	21.89	5258963
119938670	7	21.89	5258963
120127764	7	21.92	5258963
120127764	7	21.92	5258963
120278835	7	21.95	5258963
120278835	7	21.95	5258963
120423022	7	21.98	5258963
120549764	7	22.00	5258963
120563318	7	22.00	5258963
120745077	7	22.03	5258963
120858437	7	22.05	5258963
121012440	7	22.08	5258963
121032791	7	22.09	5258963
121235725	7	22.12	5258963
121252811	7	22.13	5258963
121493507	7	22.17	5258963
121582115	7	22.19	5258963
121663836	7	22.20	5258963
121778726	7	22.22	5258963
121856604	7	22.24	5258963
121979935	7	22.26	5258963
122074052	7	22.28	5258963
122215283	7	22.30	5258963
122254970	7	22.31	5258963
122293755	7	22.32	5258963
122465707	7	22.35	5258963
122499168	7	22.35	5258963
122603201	7	22.37	5258963
122762055	7	22.40	5258963
122881419	7	22.42	5258963
122973148	7	22.44	5258963
123039211	7	22.45	5258963
123110404	7	22.47	5258963
123264469	7	22.49	5258963
123380831	7	22.51	5258963
123479877	7	22.53	5258963
123530744	7	22.54	5258963
123709529	7	22.57	5258963
123845475	7	22.60	5258963
124003185	7	22.63	5258963
124092798	7	22.64	5258963
124325747	7	22.69	5258963
124325747	7	22.69	5258963
124493757	7	22.72	5258963
124623872	7	22.74	5258963
124730384	7	22.76	5258963
124769545	7	22.77	5258963
124980026	7	22.81	5258963
125097339	7	22.83	5258963
125210986	7	22.85	5258963
125405200	7	22.88	5258963
125481190	7	22.90	5258963
125564325	7	22.91	5258963
125586262	7	22.92	5258963
125815351	7	22.96	5258963
125904174	7	22.98	5258963
126012542	7	22.99	5258963
126127611	7	23.02	5258963
126300516	7	23.05	5258963
126357933	7	23.06	5258963
126484498	7	23.08	5258963
126636915	7	23.11	5258963
126669600	7	23.11	5258963
126711717	7	23.12	5258963
126842264	7	23.15	5258963
126904144	7	23.16	5258963
127044826	7	23.18	5258963
127079761	7	23.19	5258963
127236123	7	23.22	5258963
127314656	7	23.23	5258963
127339111	7	23.24	5258963
127580805	7	23.28	5258963
127680867	7	23.30	5258963
127718134	7	23.31	5258963
127827120	7	23.33	5258963
127971304	7	23.35	5258963
127985197	7	23.35	5258963
128227619	7	23.40	5258963
128253132	7	23.40	5258963
128417198	7	23.43	5258963
128541057	7	23.46	5258963
128604838	7	23.47	5258963
128749707	7	23.49	5258963
128898532	7	23.52	5258963
128926832	7	23.53	5258963
129092205	7	23.56	5258963
129181043	7	23.57	5258963
129261085	7	23.59	5258963
129372351	7	23.61	5258963
129466806	7	23.63	5258963
129605511	7	23.65	5258963
129769734	7	23.68	5258963
130060709	7	23.73	5258963
130093792	7	23.74	5258963
130198003	7	23.76	5258963
130220812	7	23.76	5258963
130357729	7	23.79	5258963
130357729	7	23.79	5258963
130457892	7	23.81	5258963
130461552	7	23.81	5258963
130525636	7	23.82	5258963
130644781	7	23.84	5258963
130810505	7	23.87	5258963
130810505	7	23.87	5258963
130964446	7	23.90	5258963
130964446	7	23.90	5258963
131058681	7	23.92	5258963
131278600	7	23.96	5258963
131378771	7	23.97	5258963
131445476	7	23.99	5258963
131558914	7	24.01	5258963
131591715	7	24.01	5258963
131742539	7	24.04	5258963
131847027	7	24.06	5258963
131903850	7	24.07	5258963
131976481	7	24.08	5258963
132216146	7	24.13	5258963
132417050	7	24.16	5258963
132513474	7	24.18	5258963
132611978	7	24.20	5258963
132724179	7	24.22	5258963
132833707	7	24.24	5258963
132947637	7	24.26	5258963
133048217	7	24.28	5258963
133190188	7	24.30	5258963
133286937	7	24.32	5258963
133309835	7	24.33	5258963
133468445	7	24.36	5258963
133537593	7	24.37	5258963
133612705	7	24.38	5258963
133705895	7	24.40	5258963
133742422	7	24.41	5258963
133806510	7	24.42	5258963
133844063	7	24.42	5258963
133905612	7	24.44	5258963
134054581	7	24.46	5258963
134088868	7	24.47	5258963
134211051	7	24.49	5258963
134327548	7	24.51	5258963
134476144	7	24.54	5258963
134594350	7	24.56	5258963
134759640	7	24.59	5258963
134794843	7	24.60	5258963
135009485	7	24.64	5258963
135145406	7	24.66	5258963
135171464	7	24.67	5258963
135339966	7	24.70	5258963
135339966	7	24.70	5258963
135500545	7	24.73	5258963
135628632	7	24.75	5258963
135754647	7	24.77	5258963
135817290	7	24.78	5258963
135971851	7	24.81	5258963
136074390	7	24.83	5258963
136184507	7	24.85	5258963
136212633	7	24.86	5258963
136371782	7	24.89	5258963
136394722	7	24.89	5258963
136520514	7	24.91	5258963
136615490	7	24.93	5258963
136737222	7	24.95	5258963
136827052	7	24.97	5258963
136906161	7	24.98	5258963
137030158	7	25.01	5258963
137113350	7	25.02	5258963
137311214	7	25.06	5258963
137544618	7	25.10	5258963
137616572	7	25.11	5258963
137755060	7	25.14	5258963
137907714	7	25.17	5258963
137907714	7	25.17	5258963
138005204	7	25.18	5258963
138108428	7	25.20	5258963
138242394	7	25.23	5258963
138371928	7	25.25	5258963
138505791	7	25.27	5258963
138639990	7	25.30	5258963
138692694	7	25.31	5258963
138763964	7	25.32	5258963
138814849	7	25.33	5258963
139044244	7	25.37	5258963
139123214	7	25.39	5258963
139177465	7	25.40	5258963
139177465	7	25.40	5258963
139348479	7	25.43	5258963
139375925	7	25.43	5258963
139615256	7	25.48	5258963
139726464	7	25.50	5258963
139942828	7	25.54	5258963
139955408	7	25.54	5258963
140160179	7	25.58	5258963
140195173	7	25.58	5258963
140468381	7	25.63	5258963
140589044	7	25.65	5258963
140667640	7	25.67	5258963
140727243	7	25.68	5258963
140826114	7	25.70	5258963
140978979	7	25.73	5258963
141075093	7	25.74	5258963
141075093	7	25.74	5258963
141107440	7	25.75	5258963
141199445	7	25.77	5258963
141311641	7	25.79	5258963
141498823	7	25.82	5258963
141651941	7	25.85	5258963
141820844	7	25.88	5258963
141842433	7	25.88	5258963
142022535	7	25.92	5258963
142074620	7	25.93	5258963
142197489	7	25.95	5258963
142409538	7	25.99	5258963
142559433	7	26.01	5258963
142613475	7	26.02	5258963
142739610	7	26.05	5258963
142947452	7	26.09	5258963
142963678	7	26.09	5258963
143117293	7	26.12	5258963
143210154	7	26.13	5258963
143454301	7	26.18	5258963
143454301	7	26.18	5258963
143607156	7	26.21	5258963
143607156	7	26.21	5258963
143738512	7	26.23	5258963
143811104	7	26.24	5258963
143966152	7	26.27	5258963
144102490	7	26.30	5258963
144293319	7	26.33	5258963
144449909	7	26.36	5258963
144575434	7	26.38	5258963
144712655	7	26.41	5258963
144846074	7	26.43	5258963
144846074	7	26.43	5258963
144981014	7	26.46	5258963
145188066	7	26.49	5258963
145216231	7	26.50	5258963
145395679	7	26.53	5258963
145407541	7	26.53	5258963
145600023	7	26.57	5258963
145749939	7	26.60	5258963
145760812	7	26.60	5258963
145819055	7	26.61	5258963
145924120	7	26.63	5258963
145993764	7	26.64	5258963
146106297	7	26.66	5258963
146261666	7	26.69	5258963
146300453	7	26.70	5258963
146492560	7	26.73	5258963
146622921	7	26.76	5258963
146675232	7	26.77	5258963
146675232	7	26.77	5258963
146822530	7	26.79	5258963
146934585	7	26.81	5258963
147085007	7	26.84	5258963
147268170	7	26.87	5258963
147268170	7	26.87	5258963
147282914	7	26.88	5258963
147435138	7	26.90	5258963
147560674	7	26.93	5258963
147576622	7	26.93	5258963
147748498	7	26.96	5258963
147910521	7	26.99	5258963
147938225	7	27.00	5258963
147960638	7	27.00	5258963
148080490	7	27.02	5258963
148080490	7	27.02	5258963
148181037	7	27.04	5258963
148333811	7	27.07	5258963
148637819	7	27.12	5258963
148741520	7	27.14	5258963
148755677	7	27.15	5258963
148879470	7	27.17	5258963
148966678	7	27.18	5258963
149058858	7	27.20	5258963
149115993	7	27.21	5258963
149259155	7	27.24	5258963
149377749	7	27.26	5258963
149564900	7	27.29	5258963
149705483	7	27.32	5258963
149870442	7	27.35	5258963
150101120	7	27.39	5258963
150119342	7	27.39	5258963
150201821	7	27.41	5258963
150301744	7	27.43	5258963
150428640	7	27.45	5258963
150501969	7	27.46	5258963
150583637	7	27.48	5258963
150628796	7	27.49	5258963
150821684	7	27.52	5258963
150858196	7	27.53	5258963
151087812	7	27.57	5258963
151087812	7	27.57	5258963
151134374	7	27.58	5258963
151222291	7	27.60	5258963
151455490	7	27.64	5258963
151592489	7	27.66	5258963
151772617	7	27.70	5258963
151820565	7	27.70	5258963
152009529	7	27.74	5258963
152009529	7	27.74	5258963
152316166	7	27.79	5258963
152426804	7	27.82	5258963
152511571	7	27.83	5258963
152694843	7	27.86	5258963
152788303	7	27.88	5258963
152822593	7	27.89	5258963
153000640	7	27.92	5258963
153134504	7	27.94	5258963
153245010	7	27.96	5258963
153329695	7	27.98	5258963
153456248	7	28.00	5258963
153608543	7	28.03	5258963
153817319	7	28.07	5258963
153907317	7	28.09	5258963
153994199	7	28.10	5258963
154128390	7	28.13	5258963
154167435	7	28.13	5258963
154264868	7	28.15	5258963
154310919	7	28.16	5258963
154597964	7	28.21	5258963
154597964	7	28.21	5258963
154781780	7	28.24	5258963
154838599	7	28.26	5258963
155006765	7	28.29	5258963
155033070	7	28.29	5258963
155258394	7	28.33	5258963
155294550	7	28.34	5258963
155389519	7	28.36	5258963
155488032	7	28.37	5258963
155649850	7	28.40	5258963
155813496	7	28.43	5258963
155869506	7	28.44	5258963
156046660	7	28.48	5258963
156133286	7	28.49	5258963
156221854	7	28.51	5258963
156388420	7	28.54	5258963
156439417	7	28.55	5258963
156509091	7	28.56	5258963
156597982	7	28.58	5258963
156738302	7	28.60	5258963
156843573	7	28.62	5258963
156949984	7	28.64	5258963
157138839	7	28.67	5258963
157159154	7	28.68	5258963
157319315	7	28.71	5258963
157328489	7	28.71	5258963
157370496	7	28.72	5258963
157596108	7	28.76	5258963
157808743	7	28.80	5258963
157941126	7	28.82	5258963
157977185	7	28.83	5258963
158148734	7	28.86	5258963
158284705	7	28.88	5258963
158381332	7	28.90	5258963
158510485	7	28.93	5258963
158550646	7	28.93	5258963
158653166	7	28.95	5258963
158888609	7	28.99	5258963
159023502	7	29.02	5258963
159176248	7	29.05	5258963
159262502	7	29.06	5258963
159262502	7	29.06	5258963
159376943	7	29.08	5258963
159386146	7	29.09	5258963
159599868	7	29.12	5258963
159620977	7	29.13	5258963
159687448	7	29.14	5258963
159821576	7	29.16	5258963
159950460	7	29.19	5258963
160000013	7	29.20	5258963
160151202	7	29.22	5258963
160197452	7	29.23	5258963
160346437	7	29.26	5258963
160489623	7	29.29	5258963
160608209	7	29.31	5258963
160646623	7	29.32	5258963
160699679	7	29.32	5258963
160947111	7	29.37	5258963
161063251	7	29.39	5258963
161117174	7	29.40	5258963
161302328	7	29.43	5258963
161319678	7	29.44	5258963
161422010	7	29.46	5258963
161596569	7	29.49	5258963
161717539	7	29.51	5258963
161805453	7	29.53	5258963
161896206	7	29.54	5258963
161925526	7	29.55	5258963
162112925	7	29.58	5258963
162194460	7	29.60	5258963
162201338	7	29.60	5258963
162272828	7	29.61	5258963
162489752	7	29.65	5258963
162489752	7	29.65	5258963
162528478	7	29.66	5258963
162787782	7	29.71	5258963
162816464	7	29.71	5258963
162948460	7	29.74	5258963
163228256	7	29.79	5258963
163377544	7	29.81	5258963
163405395	7	29.82	5258963
163480105	7	29.83	5258963
163518500	7	29.84	5258963
163615538	7	29.86	5258963
163747481	7	29.88	5258963
163871163	7	29.90	5258963
163996377	7	29.93	5258963
164151179	7	29.95	5258963
164198507	7	29.96	5258963
164404980	7	30.00	5258963
164513529	7	30.02	5258963
164571585	7	30.03	5258963
164578639	7	30.03	5258963
164851334	7	30.08	5258963
164910398	7	30.09	5258963
165002562	7	30.11	5258963
165217079	7	30.15	5258963
165295350	7	30.16	5258963
165391511	7	30.18	5258963
165454911	7	30.19	5258963
165588325	7	30.22	5258963
165641257	7	30.23	5258963
165818391	7	30.26	5258963
165986293	7	30.29	5258963
166152361	7	30.32	5258963
166152361	7	30.32	5258963
166168838	7	30.32	5258963
166315740	7	30.35	5258963
166417855	7	30.37	5258963
166607632	7	30.40	5258963
166701157	7	30.42	5258963
166806334	7	30.44	5258963
166904544	7	30.46	5258963
167013742	7	30.48	5258963
167161046	7	30.50	5258963
167297262	7	30.53	5258963
167426704	7	30.55	5258963
167507282	7	30.57	5258963
167583489	7	30.58	5258963
167754517	7	30.61	5258963
167857353	7	30.63	5258963
168031571	7	30.66	5258963
168110129	7	30.68	5258963
168127072	7	30.68	5258963
168278644	7	30.71	5258963
168461078	7	30.74	5258963
168644975	7	30.77	5258963
168644975	7	30.77	5258963
168764657	7	30.80	5258963
168951665	7	30.83	5258963
168963338	7	30.83	5258963
169188833	7	30.87	5258963
169339778	7	30.90	5258963
169498751	7	30.93	5258963
169729621	7	30.97	5258963
169821406	7	30.99	5258963
169833300	7	30.99	5258963
170096164	7	31.04	5258963
170288621	7	31.07	5258963
170310624	7	31.08	5258963
170355310	7	31.09	5258963
170459386	7	31.11	5258963
170619250	7	31.13	5258963
170619250	7	31.13	5258963
170925761	7	31.19	5258963
171039988	7	31.21	5258963
171060243	7	31.22	5258963
171242794	7	31.25	5258963
171312015	7	31.26	5258963
171395334	7	31.28	5258963
171528619	7	31.30	5258963
171647583	7	31.32	5258963
171776475	7	31.35	5258963
171891930	7	31.37	5258963
171984839	7	31.38	5258963
172031943	7	31.39	5258963
172173770	7	31.42	5258963
172317623	7	31.44	5258963
172513470	7	31.48	5258963
172551128	7	31.49	5258963
172688053	7	31.51	5258963
172764213	7	31.53	5258963
172905570	7	31.55	5258963
172905570	7	31.55	5258963
173050719	7	31.58	5258963
173199350	7	31.61	5258963
173456868	7	31.65	5258963
173470195	7	31.66	5258963
173537188	7	31.67	5258963
173761640	7	31.71	5258963
173918056	7	31.74	5258963
174040068	7	31.76	5258963
174172026	7	31.78	5258963
174248717	7	31.80	5258963
174389023	7	31.82	5258963
174599933	7	31.86	5258963
174720799	7	31.88	5258963
174837013	7	31.90	5258963
174939202	7	31.92	5258963
175076121	7	31.95	5258963
175186413	7	31.97	5258963
175212976	7	31.97	5258963
175336444	7	32.00	5258963
175566189	7	32.04	5258963
175675870	7	32.06	5258963
175803177	7	32.08	5258963
175870368	7	32.09	5258963
175893489	7	32.10	5258963
176011664	7	32.12	5258963
176119657	7	32.14	5258963
176119657	7	32.14	5258963
176158469	7	32.15	5258963
176357549	7	32.18	5258963
176395946	7	32.19	5258963
176494448	7	32.21	5258963
176562428	7	32.22	5258963
176675441	7	32.24	5258963
176839528	7	32.27	5258963
176976341	7	32.29	5258963
177039413	7	32.31	5258963
177041794	7	32.31	5258963
177248109	7	32.34	5258963
177274009	7	32.35	5258963
177464118	7	32.38	5258963
177498601	7	32.39	5258963
177564568	7	32.40	5258963
177723102	7	32.43	5258963
177818467	7	32.45	5258963
177953023	7	32.47	5258963
178053355	7	32.49	5258963
178157473	7	32.51	5258963
178281980	7	32.53	5258963
178476377	7	32.57	5258963
178505917	7	32.57	5258963
178649313	7	32.60	5258963
178793167	7	32.63	5258963
178895669	7	32.65	5258963
178901061	7	32.65	5258963
178977172	7	32.66	5258963
179018163	7	32.67	5258963
179041497	7	32.67	5258963
179402251	7	32.74	5258963
179495945	7	32.75	5258963
179639104	7	32.78	5258963
179770089	7	32.80	5258963
179831660	7	32.82	5258963
179895840	7	32.83	5258963
179998187	7	32.85	5258963
180070462	7	32.86	5258963
180197964	7	32.88	5258963
180260903	7	32.89	5258963
180260903	7	32.89	5262779
